dataset,rows,cols,sample_exponent,copy_PLIs,tiebreaker_heuristic,t_total,t_total_prep,t_read_table,t_create_subtable,t_construct_clusters,t_total_enum_algo,t_sample_diff_sets,t_intersect_clusters,tree_complexity,tree_nodes,diff_sets,diff_sets_initial,diff_sets_final,intersections,intersection_cluster_size,ucc_count,memory
ncvoter_allc_r7503554_c94,7503554,80,0.3,1,1,136.526,65.3232,45.7333,0,6.30342,71.2025,1.33704,66.3875,622114,1139249,528180,526179,897,1127877,1058996724,845247,10474500
ncvoter_allc_r7503554_c94,7503554,80,0.3,1,1,133.208,65.0645,45.3517,0,6.35074,68.1437,1.34303,63.6202,654881,1145772,527855,526179,897,1132620,915227467,845247,10474568
ncvoter_allc_r7503554_c94,7503554,80,0.3,1,1,129.591,64.9572,45.2536,0,6.33068,64.6334,1.33971,60.4435,650375,1144016,527808,526179,897,1130948,786208722,845247,10474404
ncvoter_allc_r7503554_c94,7503554,80,0.3,1,1,114.916,65.3804,45.5256,0,6.3894,49.5353,1.33881,45.7898,623618,1136842,527808,526179,897,1127420,718608825,845247,10474520
ncvoter_allc_r7503554_c94,7503554,80,0.3,1,1,152.065,64.7588,45.2124,0,6.30413,87.3066,1.33817,82.5857,656789,1137885,528036,526179,897,1128447,1274440015,845247,10474388
ncvoter_allc_r7503554_c94,7503554,80,0.3,1,1,140.568,65.0569,45.3162,0,6.34989,75.5113,1.33921,71.3159,638034,1137917,527932,526179,897,1128496,1093052372,845247,10474456
ncvoter_allc_r7503554_c94,7503554,80,0.3,1,1,122.602,65.2162,45.5265,0,6.34004,57.3858,1.33779,53.4993,607031,1134097,527774,526179,897,1123499,798233013,845247,10474452
ncvoter_allc_r7503554_c94,7503554,80,0.3,1,1,127.603,64.9359,45.2401,0,6.33681,62.6672,1.34063,58.6344,605131,1135321,527735,526179,897,1125114,854454549,845247,10474460
ncvoter_allc_r7503554_c94,7503554,80,0.3,1,1,122.323,64.9606,45.2526,0,6.36413,57.362,1.33879,53.4184,626865,1139143,527802,526179,897,1129156,866266103,845247,10474288
ncvoter_allc_r7503554_c94,7503554,80,0.3,1,1,119.256,65.1277,45.426,0,6.34224,54.1285,1.33162,50.4474,634856,1136723,527596,526179,897,1127812,885360273,845247,10474404
ncvoter_allc_r7503554_c94,7503554,80,0.3,1,1,143.512,64.9491,45.2981,0,6.33065,78.5625,1.33085,73.9421,618430,1139505,527792,526179,897,1127124,1002494023,845247,10474568
ncvoter_allc_r7503554_c94,7503554,80,0.3,1,1,115.158,64.9575,45.237,0,6.33273,50.2001,1.33097,46.7092,632370,1136893,527740,526179,897,1125936,809504843,845247,10474528
ncvoter_allc_r7503554_c94,7503554,80,0.3,1,1,141.351,65.0028,45.2989,0,6.32421,76.3479,1.34171,71.8696,647082,1146063,527960,526179,897,1135113,1087427511,845247,10474512
ncvoter_allc_r7503554_c94,7503554,80,0.3,1,1,127.091,64.8497,45.1843,0,6.32628,62.2413,1.3491,57.8603,683808,1148249,527914,526179,897,1137216,895368334,845247,10474528
ncvoter_allc_r7503554_c94,7503554,80,0.3,1,1,91.4669,64.9885,45.2895,0,6.34614,26.4783,1.34321,23.9126,635548,1139598,527630,526179,897,1129105,402057095,845247,10474460
ncvoter_allc_r7503554_c94,7503554,90,0.3,1,1,131.875,68.3215,48.3597,0,6.5789,63.5534,1.77325,57.5885,764105,1462164,622598,620936,902,1447533,926783729,1098545,11363988
ncvoter_allc_r7503554_c94,7503554,90,0.3,1,1,123.291,67.3354,47.4041,0,6.5654,55.9552,1.79043,51.7382,736842,1462298,622593,620936,902,1445450,707880725,1098545,11364012
ncvoter_allc_r7503554_c94,7503554,90,0.3,1,1,96.6814,67.252,47.3603,0,6.55745,29.4293,1.79761,25.766,818333,1480260,622797,620936,902,1457882,391024303,1098545,11364008
ncvoter_allc_r7503554_c94,7503554,90,0.3,1,1,166.739,67.3452,47.4233,0,6.54753,99.3935,1.7744,93.3933,860067,1480690,622647,620936,902,1457612,1473046473,1098545,11363940
ncvoter_allc_r7503554_c94,7503554,90,0.3,1,1,120.905,67.3867,47.4231,0,6.57933,53.5187,1.81139,49.0242,767382,1469678,622716,620936,902,1452578,732810444,1098545,11364152
ncvoter_allc_r7503554_c94,7503554,90,0.3,1,1,184.288,67.2112,47.2796,0,6.55141,117.077,1.77255,110.567,810848,1468878,622668,620936,902,1452522,1800366429,1098545,11364012
ncvoter_allc_r7503554_c94,7503554,90,0.3,1,1,131.709,67.3246,47.456,0,6.5392,64.3843,1.77278,59.6157,777168,1459648,622433,620936,902,1446149,1060132176,1098545,11363988
ncvoter_allc_r7503554_c94,7503554,90,0.3,1,1,152.978,67.1507,47.3352,0,6.52803,85.8273,1.77494,79.9649,965771,1482179,622492,620936,902,1455276,1447616538,1098545,11364152
ncvoter_allc_r7503554_c94,7503554,90,0.3,1,1,138.822,67.3676,47.4446,0,6.55952,71.4546,1.77177,67.2615,771263,1461402,622392,620936,902,1446388,1048357451,1098545,11363996
ncvoter_allc_r7503554_c94,7503554,90,0.3,1,1,153.288,67.3072,47.3283,0,6.54947,85.9812,1.797,80.8025,733428,1457341,622640,620936,902,1443124,1158748121,1098545,11363988
ncvoter_allc_r7503554_c94,7503554,90,0.3,1,1,148.09,67.4296,47.4798,0,6.58069,80.6603,1.77597,74.7922,811680,1463856,622585,620936,902,1446938,1295222044,1098545,11363904
ncvoter_allc_r7503554_c94,7503554,90,0.3,1,1,138.531,67.2867,47.3559,0,6.56492,71.2447,1.77302,66.4138,792570,1462752,622482,620936,902,1447218,970716480,1098545,11364056
ncvoter_allc_r7503554_c94,7503554,90,0.3,1,1,138.381,67.3788,47.4178,0,6.57404,71.0018,1.79171,66.1084,754014,1462944,622511,620936,902,1446338,906568296,1098545,11364024
ncvoter_allc_r7503554_c94,7503554,90,0.3,1,1,181.396,67.2969,47.3832,0,6.5555,114.1,1.77461,107.001,915209,1487709,622707,620936,902,1459375,1676529036,1098545,11363940
ncvoter_allc_r7503554_c94,7503554,90,0.3,1,1,146.129,67.2823,47.3516,0,6.56178,78.8465,1.7804,73.3526,751196,1459852,622664,620936,902,1444458,1105719379,1098545,11363788
ncvoter_allc_r7503554_c94,100000,10,0.3,1,1,0.0684062,0.0660202,0.0482495,0,0.00785646,0.00238535,0.001773,3.4e-08,0,1,6238,6238,1,0,0,1,30704
ncvoter_allc_r7503554_c94,100000,10,0.3,1,1,0.0594978,0.0571239,0.0395318,0,0.00787491,0.00237376,0.00181567,3.4e-08,0,1,6238,6238,1,0,0,1,30740
ncvoter_allc_r7503554_c94,100000,10,0.3,1,1,0.0594358,0.0570168,0.0394439,0,0.00780893,0.00241881,0.00186025,3.5e-08,0,1,6238,6238,1,0,0,1,30564
ncvoter_allc_r7503554_c94,100000,10,0.3,1,1,0.0592569,0.0569043,0.0392088,0,0.0079099,0.00235245,0.00179367,3.4e-08,0,1,6238,6238,1,0,0,1,30668
ncvoter_allc_r7503554_c94,100000,10,0.3,1,1,0.0643374,0.0619625,0.0429841,0,0.00929876,0.0023747,0.00181763,3.4e-08,0,1,6238,6238,1,0,0,1,30796
ncvoter_allc_r7503554_c94,100000,10,0.3,1,1,0.0606297,0.0581924,0.0401384,0,0.00809762,0.00243702,0.00185278,3.5e-08,0,1,6238,6238,1,0,0,1,30500
ncvoter_allc_r7503554_c94,100000,10,0.3,1,1,0.0604813,0.058119,0.0405794,0,0.00797991,0.00236219,0.00179825,3.5e-08,0,1,6238,6238,1,0,0,1,30704
ncvoter_allc_r7503554_c94,100000,10,0.3,1,1,0.0591488,0.0567648,0.0393295,0,0.00792483,0.00238378,0.00182696,1.41e-07,0,1,6238,6238,1,0,0,1,30764
ncvoter_allc_r7503554_c94,100000,10,0.3,1,1,0.0590921,0.0567573,0.03925,0,0.00788964,0.00233457,0.00177841,3.4e-08,0,1,6238,6238,1,0,0,1,30440
ncvoter_allc_r7503554_c94,100000,10,0.3,1,1,0.0587472,0.0563857,0.0394275,0,0.00780359,0.00236127,0.00180609,3.4e-08,0,1,6238,6238,1,0,0,1,30732
ncvoter_allc_r7503554_c94,100000,10,0.3,1,1,0.0596528,0.0572292,0.0396619,0,0.00784411,0.00242338,0.00186512,2.6e-08,0,1,6238,6238,1,0,0,1,30728
ncvoter_allc_r7503554_c94,100000,10,0.3,1,1,0.0591547,0.0567739,0.0394107,0,0.00775942,0.00238061,0.00182515,3.4e-08,0,1,6238,6238,1,0,0,1,30736
ncvoter_allc_r7503554_c94,100000,10,0.3,1,1,0.0596391,0.0572988,0.0394583,0,0.00800635,0.00234018,0.0017729,3.3e-08,0,1,6238,6238,1,0,0,1,30824
ncvoter_allc_r7503554_c94,100000,10,0.3,1,1,0.0593857,0.0570182,0.0395096,0,0.00787122,0.00236726,0.00176732,4e-08,0,1,6238,6238,1,0,0,1,30668
ncvoter_allc_r7503554_c94,100000,10,0.3,1,1,0.05963,0.0572895,0.0393953,0,0.00788627,0.00234024,0.00177326,3.4e-08,0,1,6238,6238,1,0,0,1,30448
ncvoter_allc_r7503554_c94,100000,20,0.3,1,1,0.285599,0.281754,0.17206,0,0.0312979,0.003844,0.00365808,3.4e-08,0,1,9589,9589,1,0,0,1,66312
ncvoter_allc_r7503554_c94,100000,20,0.3,1,1,0.276728,0.272847,0.163105,0,0.0312936,0.00388119,0.00369886,3.4e-08,0,1,9589,9589,1,0,0,1,66512
ncvoter_allc_r7503554_c94,100000,20,0.3,1,1,0.286349,0.27795,0.164175,0,0.0333388,0.00839967,0.00373261,0.00364027,8,9,9626,9589,1,6,260057,1,66352
ncvoter_allc_r7503554_c94,100000,20,0.3,1,1,0.280688,0.276644,0.163427,0,0.0331496,0.00404412,0.00384827,3.4e-08,0,1,9589,9589,1,0,0,1,66612
ncvoter_allc_r7503554_c94,100000,20,0.3,1,1,0.282274,0.278446,0.165117,0,0.0331878,0.00382783,0.00364383,3.5e-08,0,1,9589,9589,1,0,0,1,66640
ncvoter_allc_r7503554_c94,100000,20,0.3,1,1,0.281231,0.27727,0.163831,0,0.0331667,0.00396068,0.00377417,3.4e-08,0,1,9589,9589,1,0,0,1,66312
ncvoter_allc_r7503554_c94,100000,20,0.3,1,1,0.281608,0.272414,0.162478,0,0.0313254,0.00919389,0.00371591,0.00435593,16,15,9636,9589,1,10,299770,1,66448
ncvoter_allc_r7503554_c94,100000,20,0.3,1,1,0.287265,0.276712,0.163435,0,0.0332046,0.0105529,0.00372022,0.0054384,15,13,9620,9589,1,9,308420,1,66596
ncvoter_allc_r7503554_c94,100000,20,0.3,1,1,0.280806,0.276854,0.163767,0,0.0332107,0.00395144,0.00375905,3.5e-08,0,1,9589,9589,1,0,0,1,66448
ncvoter_allc_r7503554_c94,100000,20,0.3,1,1,0.280533,0.274662,0.164394,0,0.0313983,0.00587114,0.00368923,0.00145696,4,5,9604,9589,1,2,114711,1,66464
ncvoter_allc_r7503554_c94,100000,20,0.3,1,1,0.28831,0.277405,0.163966,0,0.0332912,0.0109049,0.00386739,0.00544312,11,10,9622,9589,1,7,276691,1,66312
ncvoter_allc_r7503554_c94,100000,20,0.3,1,1,0.290601,0.28229,0.170987,0,0.0320463,0.00831087,0.00366767,0.00363987,13,12,9621,9589,1,8,262380,1,66608
ncvoter_allc_r7503554_c94,100000,20,0.3,1,1,0.279916,0.271563,0.162017,0,0.0312791,0.00835333,0.00376131,0.00363176,21,15,9620,9589,1,9,267520,1,66512
ncvoter_allc_r7503554_c94,100000,20,0.3,1,1,0.284377,0.280508,0.164049,0,0.0333421,0.00386913,0.00367958,3.5e-08,0,1,9589,9589,1,0,0,1,66308
ncvoter_allc_r7503554_c94,100000,20,0.3,1,1,0.288157,0.281953,0.16714,0,0.0332789,0.00620395,0.0036713,0.00177697,8,9,9618,9589,1,6,128857,1,66464
ncvoter_allc_r7503554_c94,100000,30,0.3,1,1,0.438956,0.411604,0.2523,0,0.0498292,0.0273522,0.00765437,0.00947623,67,26,15197,15174,1,14,697656,1,92016
ncvoter_allc_r7503554_c94,100000,30,0.3,1,1,0.424934,0.405204,0.246618,0,0.0493418,0.0197295,0.00765883,0.00144252,13,9,15182,15174,1,5,117290,1,91960
ncvoter_allc_r7503554_c94,100000,30,0.3,1,1,0.423631,0.40735,0.246993,0,0.0511388,0.0162804,0.00785138,3.6e-08,0,1,15174,15174,1,0,0,1,92184
ncvoter_allc_r7503554_c94,100000,30,0.3,1,1,0.423698,0.408384,0.247364,0,0.0509911,0.015314,0.00775488,3.4e-08,0,1,15174,15174,1,0,0,1,92256
ncvoter_allc_r7503554_c94,100000,30,0.3,1,1,0.42125,0.405107,0.246537,0,0.0492073,0.0161433,0.00767741,4e-08,0,1,15174,15174,1,0,0,1,92016
ncvoter_allc_r7503554_c94,100000,30,0.3,1,1,0.425054,0.408948,0.247568,0,0.0513457,0.0161059,0.00763028,3.6e-08,0,1,15174,15174,1,0,0,1,92120
ncvoter_allc_r7503554_c94,100000,30,0.3,1,1,0.431568,0.413143,0.248231,0,0.0510223,0.0184244,0.00783375,0.0025277,14,11,15200,15174,1,6,146439,1,92220
ncvoter_allc_r7503554_c94,100000,30,0.3,1,1,0.423918,0.408731,0.247712,0,0.0511215,0.0151869,0.00758217,7.7e-08,0,1,15174,15174,1,0,0,1,92344
ncvoter_allc_r7503554_c94,100000,30,0.3,1,1,0.426773,0.407637,0.247242,0,0.0509926,0.0191354,0.00754616,0.00272479,17,10,15189,15174,1,5,217407,1,92344
ncvoter_allc_r7503554_c94,100000,30,0.3,1,1,0.427103,0.411098,0.249924,0,0.0510448,0.0160038,0.007804,3.5e-08,0,1,15174,15174,1,0,0,1,92220
ncvoter_allc_r7503554_c94,100000,30,0.3,1,1,0.424804,0.406122,0.245599,0,0.0509244,0.0186825,0.00750383,0.0021837,8,7,15183,15174,1,3,131679,1,92000
ncvoter_allc_r7503554_c94,100000,30,0.3,1,1,0.426387,0.410969,0.250292,0,0.0511343,0.0154179,0.00778767,4e-08,0,1,15174,15174,1,0,0,1,92120
ncvoter_allc_r7503554_c94,100000,30,0.3,1,1,0.423089,0.407885,0.247231,0,0.0511355,0.0152035,0.00760617,3.5e-08,0,1,15174,15174,1,0,0,1,92020
ncvoter_allc_r7503554_c94,100000,30,0.3,1,1,0.4238,0.407628,0.248844,0,0.049785,0.0161712,0.0076595,3.3e-08,0,1,15174,15174,1,0,0,1,92276
ncvoter_allc_r7503554_c94,100000,30,0.3,1,1,0.419802,0.403632,0.244769,0,0.0493347,0.0161704,0.00766181,3.5e-08,0,1,15174,15174,1,0,0,1,92304
ncvoter_allc_r7503554_c94,100000,40,0.3,1,1,0.58243,0.561795,0.340335,0,0.0651507,0.0206345,0.0134221,0.00150874,13,7,21100,21094,1,4,103767,1,117268
ncvoter_allc_r7503554_c94,100000,40,0.3,1,1,0.574478,0.551357,0.333938,0,0.0666777,0.0231201,0.0133036,0.00465364,60,32,21147,21094,1,13,288882,1,117220
ncvoter_allc_r7503554_c94,100000,40,0.3,1,1,0.571973,0.549387,0.330881,0,0.0649112,0.0225863,0.0134551,0.00325198,36,17,21139,21094,1,12,206978,1,117380
ncvoter_allc_r7503554_c94,100000,40,0.3,1,1,0.578407,0.550173,0.331878,0,0.0667325,0.0282336,0.0133475,0.00954432,67,25,21115,21094,1,15,689602,1,117172
ncvoter_allc_r7503554_c94,100000,40,0.3,1,1,0.584902,0.555634,0.337713,0,0.0646127,0.0292679,0.0135606,0.00894434,102,36,21139,21094,1,15,657045,1,117244
ncvoter_allc_r7503554_c94,100000,40,0.3,1,1,0.571725,0.55115,0.331828,0,0.0646732,0.020575,0.0132738,0.0015728,10,10,21121,21094,1,7,107241,1,117020
ncvoter_allc_r7503554_c94,100000,40,0.3,1,1,0.58684,0.55383,0.333345,0,0.0667264,0.0330097,0.0134846,0.0129617,118,42,21158,21094,1,21,1024804,1,117160
ncvoter_allc_r7503554_c94,100000,40,0.3,1,1,0.578187,0.551685,0.332954,0,0.0653021,0.0265017,0.0133757,0.00760343,89,28,21130,21094,1,15,530975,1,117168
ncvoter_allc_r7503554_c94,100000,40,0.3,1,1,0.57802,0.548918,0.331371,0,0.0666056,0.0291023,0.0134527,0.0104065,53,32,21155,21094,1,15,714507,1,117300
ncvoter_allc_r7503554_c94,100000,40,0.3,1,1,0.574865,0.547807,0.32983,0,0.0645965,0.0270577,0.0132832,0.00726633,104,31,21132,21094,1,18,511059,1,116956
ncvoter_allc_r7503554_c94,100000,40,0.3,1,1,0.574462,0.548679,0.330448,0,0.0647947,0.0257827,0.0135331,0.00626429,100,34,21127,21094,1,17,463986,1,117020
ncvoter_allc_r7503554_c94,100000,40,0.3,1,1,0.580945,0.549687,0.331095,0,0.0674824,0.0312575,0.0135573,0.0118021,146,48,21186,21094,1,26,781775,1,117284
ncvoter_allc_r7503554_c94,100000,40,0.3,1,1,0.582194,0.551543,0.330498,0,0.0670016,0.0306508,0.0135198,0.0109511,77,24,21122,21094,1,18,692398,1,117252
ncvoter_allc_r7503554_c94,100000,40,0.3,1,1,0.59097,0.564845,0.343839,0,0.0648088,0.0261252,0.0133274,0.0070136,41,20,21112,21094,1,10,588954,1,117316
ncvoter_allc_r7503554_c94,100000,40,0.3,1,1,0.576789,0.556115,0.337887,0,0.0647023,0.0206731,0.0133748,0.00167544,15,11,21116,21094,1,8,109560,1,117224
ncvoter_allc_r7503554_c94,100000,50,0.3,1,1,0.631038,0.592101,0.365845,0,0.0676241,0.0389373,0.0226659,0.0132008,401,63,27292,27240,1,28,959719,1,129184
ncvoter_allc_r7503554_c94,100000,50,0.3,1,1,0.621517,0.590202,0.364706,0,0.0698778,0.0313143,0.0220859,0.00770969,174,38,27277,27240,1,13,418938,1,129204
ncvoter_allc_r7503554_c94,100000,50,0.3,1,1,0.622654,0.589072,0.363707,0,0.0696285,0.0335818,0.0222147,0.00918877,255,26,27264,27240,1,10,728790,1,129220
ncvoter_allc_r7503554_c94,100000,50,0.3,1,1,0.639363,0.589846,0.36401,0,0.069493,0.0495168,0.0230487,0.0219697,545,118,27345,27240,1,49,1274053,1,129188
ncvoter_allc_r7503554_c94,100000,50,0.3,1,1,0.626679,0.589922,0.362988,0,0.0678379,0.0367573,0.0227438,0.0121878,463,56,27316,27240,1,30,968216,1,129328
ncvoter_allc_r7503554_c94,100000,50,0.3,1,1,0.632772,0.592314,0.361364,0,0.0712055,0.0404585,0.0227259,0.0152738,281,75,27338,27240,1,36,1131305,1,128952
ncvoter_allc_r7503554_c94,100000,50,0.3,1,1,0.627163,0.593691,0.366872,0,0.0706751,0.0334718,0.0221937,0.00919448,333,46,27289,27240,1,18,669649,1,129188
ncvoter_allc_r7503554_c94,100000,50,0.3,1,1,0.624368,0.592972,0.366093,0,0.0677896,0.0313959,0.0227913,0.00728484,180,40,27264,27240,1,17,521618,1,129228
ncvoter_allc_r7503554_c94,100000,50,0.3,1,1,0.630307,0.592403,0.365472,0,0.0706297,0.0379035,0.0223279,0.0132098,276,69,27318,27240,1,30,873586,1,128904
ncvoter_allc_r7503554_c94,100000,50,0.3,1,1,0.629132,0.589721,0.362837,0,0.0678032,0.0394111,0.0228458,0.0138818,382,74,27294,27240,1,29,868641,1,129224
ncvoter_allc_r7503554_c94,100000,50,0.3,1,1,0.627545,0.589064,0.362262,0,0.0678359,0.0384808,0.0226621,0.0131908,240,55,27279,27240,1,17,741093,1,129344
ncvoter_allc_r7503554_c94,100000,50,0.3,1,1,0.64072,0.59655,0.366593,0,0.0695496,0.0441698,0.0226418,0.0180298,313,55,27295,27240,1,29,1217361,1,129132
ncvoter_allc_r7503554_c94,100000,50,0.3,1,1,0.625022,0.592847,0.365973,0,0.0680122,0.0321753,0.0227748,0.00789109,233,38,27312,27240,1,22,508099,1,129128
ncvoter_allc_r7503554_c94,100000,50,0.3,1,1,0.623896,0.595466,0.370107,0,0.0698786,0.0284293,0.0221966,0.00483187,163,41,27269,27240,1,15,327967,1,129184
ncvoter_allc_r7503554_c94,100000,50,0.3,1,1,0.620926,0.59127,0.365833,0,0.0697562,0.0296552,0.0228738,0.00542461,203,31,27262,27240,1,15,375514,1,128964
ncvoter_allc_r7503554_c94,100000,60,0.3,1,1,0.734963,0.665596,0.427776,0,0.0735167,0.0693669,0.0338967,0.0297662,2830,5142,32932,32771,44,5024,2198297,3940,142556
ncvoter_allc_r7503554_c94,100000,60,0.3,1,1,0.71793,0.655337,0.416213,0,0.0745616,0.0625929,0.0338379,0.0235627,3005,5212,32936,32771,44,5072,1623505,3940,142692
ncvoter_allc_r7503554_c94,100000,60,0.3,1,1,0.735568,0.65694,0.415906,0,0.0746083,0.0786284,0.0326336,0.0387345,3443,5242,32895,32771,44,5088,2451319,3940,142688
ncvoter_allc_r7503554_c94,100000,60,0.3,1,1,0.720558,0.651526,0.414618,0,0.0725683,0.0690316,0.033862,0.0296147,2997,5206,32902,32771,44,5051,1959761,3940,142752
ncvoter_allc_r7503554_c94,100000,60,0.3,1,1,0.738433,0.651985,0.414504,0,0.0743784,0.0864475,0.0325391,0.0462724,2987,5233,32904,32771,44,5117,2672297,3940,142708
ncvoter_allc_r7503554_c94,100000,60,0.3,1,1,0.735889,0.658589,0.421691,0,0.0727563,0.0773006,0.033967,0.0365519,3632,5272,32939,32771,44,5040,2387328,3940,142736
ncvoter_allc_r7503554_c94,100000,60,0.3,1,1,0.728578,0.654536,0.414873,0,0.0725399,0.0740426,0.0338134,0.0340083,3543,5314,32911,32771,44,5081,2075363,3940,142356
ncvoter_allc_r7503554_c94,100000,60,0.3,1,1,0.724939,0.652738,0.415996,0,0.0726234,0.0722001,0.0338807,0.0322867,3504,5238,32925,32771,44,5047,1974687,3940,142348
ncvoter_allc_r7503554_c94,100000,60,0.3,1,1,0.731472,0.657445,0.420998,0,0.0743491,0.074027,0.0327598,0.0348675,3356,5239,32891,32771,44,5055,2026608,3940,142452
ncvoter_allc_r7503554_c94,100000,60,0.3,1,1,0.73891,0.658372,0.422774,0,0.0744467,0.0805377,0.0326693,0.0412779,4016,5376,32957,32771,44,5135,2488509,3940,142716
ncvoter_allc_r7503554_c94,100000,60,0.3,1,1,0.745359,0.650882,0.414558,0,0.0743304,0.0944766,0.0327522,0.0522722,2925,5158,32927,32771,44,5014,3301985,3940,142356
ncvoter_allc_r7503554_c94,100000,60,0.3,1,1,0.735651,0.649944,0.415039,0,0.074289,0.0857066,0.0326182,0.0456538,3457,5314,32929,32771,44,5061,2658009,3940,142564
ncvoter_allc_r7503554_c94,100000,60,0.3,1,1,0.733259,0.655283,0.417337,0,0.0724973,0.0779756,0.0337694,0.0377067,3261,5293,32920,32771,44,5149,2389080,3940,142436
ncvoter_allc_r7503554_c94,100000,60,0.3,1,1,0.738078,0.655049,0.419462,0,0.0748229,0.0830288,0.032626,0.0434415,4113,5383,32904,32771,44,5125,2838594,3940,142484
ncvoter_allc_r7503554_c94,100000,60,0.3,1,1,0.757994,0.650759,0.414351,0,0.0742043,0.107235,0.0328021,0.0646431,3485,5244,32936,32771,44,5073,4116797,3940,142712
ncvoter_allc_r7503554_c94,100000,70,0.3,1,1,0.77134,0.68664,0.447646,0,0.0751538,0.0847003,0.0482162,0.0293877,3702,9752,40385,40254,47,9543,1910305,8095,154360
ncvoter_allc_r7503554_c94,100000,70,0.3,1,1,0.828302,0.682339,0.442606,0,0.0771485,0.145963,0.046367,0.0855543,6277,10397,40427,40254,47,10215,5269128,8095,154428
ncvoter_allc_r7503554_c94,100000,70,0.3,1,1,0.76766,0.678871,0.440374,0,0.0772284,0.0887885,0.0463972,0.0343812,4406,9943,40404,40254,47,9733,2068947,8095,154416
ncvoter_allc_r7503554_c94,100000,70,0.3,1,1,0.777298,0.688706,0.446988,0,0.0773926,0.0885917,0.0484054,0.0326561,4707,10090,40417,40254,47,9976,1876316,8095,154352
ncvoter_allc_r7503554_c94,100000,70,0.3,1,1,0.762551,0.679569,0.439148,0,0.0751867,0.0829825,0.048371,0.0281638,4600,9979,40418,40254,47,9802,1698382,8095,154420
ncvoter_allc_r7503554_c94,100000,70,0.3,1,1,0.76766,0.676579,0.436771,0,0.0753956,0.0910809,0.0486989,0.0339832,3726,9938,40417,40254,47,9720,2155815,8095,154188
ncvoter_allc_r7503554_c94,100000,70,0.3,1,1,0.784624,0.677321,0.437813,0,0.0752752,0.107303,0.0484759,0.0485292,5943,10371,40389,40254,47,10223,2849218,8095,154516
ncvoter_allc_r7503554_c94,100000,70,0.3,1,1,0.782834,0.681912,0.440457,0,0.0772822,0.100922,0.0486959,0.043136,5515,10066,40461,40254,47,9718,2949777,8095,154152
ncvoter_allc_r7503554_c94,100000,70,0.3,1,1,0.774224,0.680668,0.440959,0,0.0786547,0.0935557,0.0458605,0.0398634,4573,10031,40362,40254,47,9902,2358899,8095,154392
ncvoter_allc_r7503554_c94,100000,70,0.3,1,1,0.799334,0.679304,0.43781,0,0.074988,0.12003,0.0489948,0.0603322,4595,10040,40390,40254,47,9925,3980721,8095,154420
ncvoter_allc_r7503554_c94,100000,70,0.3,1,1,0.798702,0.678625,0.436682,0,0.0751796,0.120077,0.0480371,0.0608988,5990,10255,40373,40254,47,10060,3668892,8095,154516
ncvoter_allc_r7503554_c94,100000,70,0.3,1,1,0.812014,0.690111,0.447679,0,0.0776067,0.121902,0.0484817,0.061973,5545,10275,40409,40254,47,10083,3474153,8095,154292
ncvoter_allc_r7503554_c94,100000,70,0.3,1,1,0.804218,0.680857,0.439423,0,0.0771246,0.12336,0.0486788,0.0621571,5518,10079,40460,40254,47,9826,3808655,8095,154152
ncvoter_allc_r7503554_c94,100000,70,0.3,1,1,0.783386,0.682278,0.443356,0,0.0777187,0.101108,0.0460938,0.0467258,4792,10123,40419,40254,47,9940,3018518,8095,154132
ncvoter_allc_r7503554_c94,100000,70,0.3,1,1,0.761017,0.677387,0.436918,0,0.0751672,0.0836295,0.0489266,0.0276453,3354,9817,40384,40254,47,9671,1884311,8095,154448
ncvoter_allc_r7503554_c94,100000,80,0.3,1,1,0.875915,0.718128,0.477058,0,0.0799275,0.157787,0.0622433,0.0823025,5660,10246,48520,48374,47,10102,4919822,8095,166040
ncvoter_allc_r7503554_c94,100000,80,0.3,1,1,0.819023,0.705235,0.459314,0,0.0788605,0.113788,0.0658122,0.0394728,5246,10142,48523,48374,47,9933,2178640,8095,166152
ncvoter_allc_r7503554_c94,100000,80,0.3,1,1,0.811354,0.70679,0.463929,0,0.0780142,0.104564,0.065631,0.0315856,3108,9739,48524,48374,47,9548,2209440,8095,166296
ncvoter_allc_r7503554_c94,100000,80,0.3,1,1,0.817234,0.707998,0.465902,0,0.0778955,0.109235,0.065768,0.0348847,4360,9914,48521,48374,47,9721,2200213,8095,166256
ncvoter_allc_r7503554_c94,100000,80,0.3,1,1,0.814222,0.699893,0.457485,0,0.077858,0.114329,0.065653,0.0401623,4128,9816,48510,48374,47,9693,2562042,8095,166416
ncvoter_allc_r7503554_c94,100000,80,0.3,1,1,0.836469,0.708378,0.465544,0,0.0779871,0.128091,0.0656774,0.0520362,5630,10301,48540,48374,47,10086,2971323,8095,166036
ncvoter_allc_r7503554_c94,100000,80,0.3,1,1,0.821836,0.704195,0.461777,0,0.0779954,0.11764,0.0656326,0.0436029,5204,10151,48532,48374,47,9964,2413637,8095,166056
ncvoter_allc_r7503554_c94,100000,80,0.3,1,1,0.825442,0.704883,0.459104,0,0.0782741,0.120559,0.0662349,0.0445616,4418,9988,48568,48374,47,9806,2863554,8095,166324
ncvoter_allc_r7503554_c94,100000,80,0.3,1,1,0.849729,0.710193,0.467721,0,0.0779885,0.139536,0.0667159,0.0615914,5726,10203,48506,48374,47,10062,3978114,8095,166328
ncvoter_allc_r7503554_c94,100000,80,0.3,1,1,0.809064,0.704767,0.463256,0,0.0800524,0.104297,0.0629909,0.0328479,4337,10066,48534,48374,47,9903,1963897,8095,166348
