dataset,rows,cols,sample_exponent,copy_PLIs,tiebreaker_heuristic,t_total,t_total_prep,t_read_table,t_create_subtable,t_construct_clusters,t_total_enum_algo,t_sample_diff_sets,t_intersect_clusters,tree_complexity,tree_nodes,diff_sets,diff_sets_initial,diff_sets_final,intersections,intersection_cluster_size,ucc_count,memory
lineitem_r6001215_c16,6001215,16,0.3,1,1,95.3357,17.2683,13.5632,0,1.48045,78.0674,0.0728273,74.7201,1553,1240,50139,48446,271,1187,790019726,390,2233876
lineitem_r6001215_c16,6001215,16,0.3,1,1,82.2695,17.3318,13.6203,0,1.48256,64.9377,0.0553246,62.8228,1346,1191,49820,48446,271,1144,670203000,390,2234240
lineitem_r6001215_c16,6001215,16,0.3,1,1,70.1755,17.231,13.5266,0,1.4787,52.9445,0.0635103,49.7398,1544,1175,50007,48446,271,1123,557396668,390,2233792
lineitem_r6001215_c16,6001215,16,0.3,1,1,93.4896,17.2201,13.5192,0,1.47766,76.2695,0.0797707,73.4256,1405,1179,50137,48446,271,1129,766654050,390,2234204
lineitem_r6001215_c16,6001215,16,0.3,1,1,117.899,17.2235,13.5204,0,1.47346,100.675,0.0846822,96.7773,1865,1271,50305,48446,271,1219,1017232012,390,2233936
lineitem_r6001215_c16,6001215,16,0.3,1,1,82.2022,17.3071,13.6078,0,1.47563,64.8951,0.0608427,61.5733,1395,1185,49813,48446,271,1140,672885067,390,2234296
lineitem_r6001215_c16,6001215,16,0.3,1,1,118.478,17.2554,13.5474,0,1.48348,101.223,0.0907811,96.8339,1570,1269,50415,48446,271,1210,1004311221,390,2234080
lineitem_r6001215_c16,6001215,16,0.3,1,1,103.757,17.2845,13.5889,0,1.47221,86.4722,0.0721281,82.4663,1417,1182,50037,48446,271,1130,847956513,390,2234208
lineitem_r6001215_c16,6001215,16,0.3,1,1,100.961,17.2627,13.5663,0,1.4727,83.6982,0.0718148,80.4753,1849,1220,49944,48446,271,1155,856542528,390,2234300
lineitem_r6001215_c16,6001215,16,0.3,1,1,88.3384,17.2445,13.5424,0,1.48228,71.0939,0.0609184,67.6183,1367,1179,50063,48446,271,1142,717629270,390,2233920
lineitem_r6001215_c16,6001215,16,0.3,1,1,101.089,17.5007,13.7386,0,1.49814,83.5881,0.057435,79.4482,1716,1261,49950,48446,271,1203,819505287,390,2233908
